name,prompt,negative_prompt,description,category
STYLE_Dark_Gothic,"dark gothic style, moody atmosphere, dark aesthetic, crimson accents, gothic art, dark elegant","pastel, bright, cheerful",Dark gothic. Combos: ARCHETYPE_Demon_Queen; SCENE_Gothic_Castle; LIGHTING_Dramatic_Shadow.,STYLE
STYLE_Detailed_Realistic,"ultra detailed, highly detailed, photorealistic anime, detailed skin, detailed fabric, premium quality rendering","simple, flat, cartoon, rough",Maximum detail. Heavy on VRAM. Combos: any. NoobAI excels at this style.,STYLE
STYLE_Exploitation_Movie_Poster,"(exploitation movie poster:1.2), pulp art, bold text space, retro illustration, grindhouse poster, dramatic poses, pulp fiction aesthetic","bad anatomy, blurry, low quality, watermark",Grindhouse/exploitation movie poster style. Combos: STYLE_70s_Grindhouse; THEME_Horror_Slasher.,STYLE
STYLE_Film_Noir_Classic,"(film noir:1.2), hard shadow, single light source, venetian blind shadows, black and white contrast, detective drama, 1940s cinema, femme fatale lighting","bad anatomy, blurry, low quality, watermark",Classic film noir. Combos: PALETTE_Monochrome_Noir; ARCHETYPE_Male_Detective; SCENE_City_Street_Night.,STYLE
STYLE_Found_Footage,"(found footage aesthetic:1.2), handheld camera shake, night vision green, low resolution, date stamp overlay, amateur camera look, shaky cam","bad anatomy, blurry, low quality, watermark",Found footage horror aesthetic. Combos: THEME_Horror_Survival; SCENE_Abandoned_Hospital.,STYLE
STYLE_Gothic_Horror_Painting,"(gothic horror painting:1.2), Victorian gothic art, oil painting horror, dark romanticism, dramatic horror illustration, Fuseli nightmare style","bad anatomy, blurry, low quality, watermark",Victorian gothic horror painting style. Combos: SCENE_Haunted_Mansion; THEME_Horror_Supernatural.,STYLE
STYLE_Gouache_Flat,"gouache painting style, flat color gouache, opaque watercolor, graphic gouache illustration","3d, realistic, sketchy",Flat gouache illustration style. Combos: REGIONAL_Art_Nouveau; MOOD_Playful; OUTFIT styles.,STYLE
STYLE_Impressionist,"impressionist style, loose brushstrokes, light and color focus, impressionistic painting, atmospheric rendering","sharp, detailed, clean digital",Impressionist artistic. Combos: SCENE_Beach; LIGHTING_Golden_Hour_Sunset; MOOD_Serene.,STYLE
STYLE_Ink_Crosshatch,"ink drawing, crosshatching, pen and ink, detailed linework, etching style, ink illustration","colored, soft, painterly",Ink crosshatch illustration. Combos: ERA_Victorian; STYLE_Sketch_Lineart; PALETTE_Monochrome_Noir.,STYLE
STYLE_Low_Poly,"low poly art, low polygon, geometric faces, triangulated surfaces, faceted shading, flat color polygons, low poly 3d","high detail, photorealistic, smooth curves",Low-poly geometric style. Combos: PALETTE_High_Contrast; SCENE_Mountain_Top; LIGHTING_Golden_Hour_Sunset. Clean modern aesthetic.,STYLE
STYLE_Magical_Girl,"(magical girl anime:1.2), sparkle effects, transformation sequence aesthetic, sailor moon style, pastel magical, star wand, ribbon effects","bad anatomy, blurry, low quality, watermark",Magical girl anime style. Combos: ARCHETYPE_Magical_Girl; ATMOSPHERE_Magical_Sparkles.,STYLE
STYLE_Manga_Screentone,"(manga screentone:1.2), halftone dot shading, black white manga, ink lines, manga panel aesthetic, screentone texture, Japanese manga","bad anatomy, blurry, low quality, watermark",Traditional screentone manga. Combos: PALETTE_Monochrome_Noir; CHARACTER_Expression_Sheet.,STYLE
STYLE_Mecha_Anime,"(mecha anime style:1.2), giant robot aesthetic, mechanical detail, super robot art, Gundam-style rendering, cockpit view, mech battle","bad anatomy, blurry, low quality, watermark",Mecha anime art style. Combos: OUTFIT_Mecha_Pilot; SCENE_Space_Station_Interior.,STYLE
STYLE_Modern_Glossy,"modern anime style, polished, glossy finish, contemporary digital art, clean smooth rendering, high production value","sketchy, rough, retro, 3d",Polished modern look. Combos: OUTFIT_Evening_Dress; ARCHETYPE_Idol. Excels on Illustrious.,STYLE
STYLE_Neon_Noir,"(neon noir:1.2), dark environment with neon accents, rain reflection neon, cyberpunk darkness, colored light in shadow, noir meets neon","bad anatomy, blurry, low quality, watermark",Neon noir hybrid. Combos: SCENE_City_Street_Night; PALETTE_Teal_Orange; LIGHTING_Neon_Colorful.,STYLE
STYLE_Painterly_Oil,"oil painting style, painterly, visible brushstrokes, classical painting aesthetic, painted texture, artistic","flat, digital clean, sharp",Classic painterly look. Combos: MOOD_Elegant; OUTFIT_Evening_Dress; SCENE_Ballroom.,STYLE
STYLE_Pixel_Art_16bit,"(16-bit pixel art:1.2), pixelated, SNES era style, sprite aesthetic, retro game graphics, pixel character, chunky pixels, 90s game art","bad anatomy, blurry, low quality, watermark",16-bit pixel art style. Combos: SCENE_Arcade_Retro; STYLE_90s_Retro.,STYLE
STYLE_Propaganda_Poster,"(vintage propaganda poster:1.2), bold graphic design, simplified shapes, heroic composition, retro state poster, powerful poster art, stark colors","bad anatomy, blurry, low quality, watermark","Propaganda poster aesthetic. Soviet, WWII, or fictional. Combos: THEME_Historical_War.",STYLE
STYLE_Risograph_Print,"(risograph print:1.2), two-color offset printing, slight misregistration, textured paper look, indie print aesthetic, grain overlay, limited palette","bad anatomy, blurry, low quality, watermark",Risograph print aesthetic. Indie/zine look. Combos: PALETTE_Duotone.,STYLE
STYLE_Seinen_Gritty,"(seinen manga style:1.2), detailed linework, gritty realism, adult themes aesthetic, crosshatching, moody seinen panels, mature manga art","bad anatomy, blurry, low quality, watermark",Seinen gritty manga art style. Combos: PALETTE_Muted_Desaturated; THEME_Mystery_Noir.,STYLE
STYLE_Shojo_Dreamy,"(shojo anime style:1.2), sparkles and flowers, soft rendering, romantic manga, delicate linework, dreamy backgrounds, shoujo panels","bad anatomy, blurry, low quality, watermark",Shojo romantic anime style. Combos: ATMOSPHERE_Falling_Petals; MOOD_Dreamy; THEME_Romance_Drama.,STYLE
STYLE_Shonen_Dynamic,"(shonen anime style:1.2), dynamic action lines, bold outlines, energetic composition, battle manga aesthetic, determined expressions, power aura","bad anatomy, blurry, low quality, watermark",Shonen action anime style. Combos: CHARACTER_Action_Shot; THEME_Action_Thriller; MOOD_Fierce.,STYLE
STYLE_Silent_Film_Era,"silent film aesthetic, (1920s film:1.2), black and white, high contrast, theatrical makeup, expressionist angles, silent era cinema, iris vignette","bad anatomy, blurry, low quality, watermark",1920s silent film aesthetic. Combos: PALETTE_Monochrome_Noir; SCENE_Victorian_Street.,STYLE
STYLE_Sketch_Lineart,"sketch style, pencil lineart, hand-drawn look, rough sketch, pencil drawing aesthetic, monochrome sketch","colored, polished, digital clean",Sketch aesthetic. Combos: STYLE_Watercolor_Wash. Can be combined for mixed media look.,STYLE
STYLE_Soft_Pastel,"soft pastel colors, gentle palette, pastel art style, dreamy colors, watercolor-like softness, muted tones","dark, harsh, high contrast, neon",Dreamy soft aesthetic. Combos: ARCHETYPE_Magical_Girl; SEASON_Spring_Cherry; MOOD_Shy.,STYLE
STYLE_Storybook,"storybook illustration, fairy tale art, children's book style, whimsical illustration, folk art illustrated","realistic, dark, mature",Whimsical storybook art. Combos: ARCHETYPE_Magical_Girl; SCENE_Forest_Outdoor; MOOD_Playful.,STYLE
STYLE_Surrealism,"surrealist art, dreamlike surrealism, Salvador Dali inspired, impossible scene, melting reality, dream logic, surreal imagery, distorted perspective dream","realistic, grounded, documentary",Surrealist dreamlike style. Combos: PALETTE_Warm_Earth or PALETTE_Muted_Desaturated; DYNAMICS_Floating_Gravity; SCENE_Fantasy_Ruins. Highly distinctive.,STYLE
STYLE_Technical_Blueprint,"(technical blueprint:1.2), architectural drawing, blue and white blueprint, engineering diagram, schematic lines, technical illustration, cross-section","bad anatomy, blurry, low quality, watermark",Technical blueprint art style. Combos: ARCHETYPE_Mad_Scientist; CHARACTER_Concept_Art_Reference.,STYLE
STYLE_Visual_Novel,"visual novel art style, VN character art, dating sim style, light novel illustration, character sprite style","realistic, 3d, rough sketch",Visual novel/dating sim style. Combos: EXPRESSION styles; MOOD styles; any ARCHETYPE. Excels on Illustrious.,STYLE
STYLE_Voxel_Art,"voxel art, voxel style, 3d pixel art, cubic voxels, minecraft-like aesthetic, blocky 3d, voxel render, isometric voxel","smooth, photorealistic, flat 2d",Voxel cube aesthetic. Combos: ERA_Retro_Futurism; SCENE_Cyberpunk_City. Very distinct visual style. NoobAI handles well.,STYLE
STYLE_Watercolor_Wash,"watercolor style, watercolor wash, soft color bleeding, watercolor texture, translucent colors, painted wash","sharp, clean digital, hard edges",Watercolor aesthetic. Combos: SEASON_Spring_Cherry; MOOD_Melancholic; SCENE_Forest_Outdoor.,STYLE
STYLE_Woodcut_Print,"woodcut print, linocut, printmaking style, rough carved lines, high contrast black white print, relief print texture, bold graphic woodcut, stamp-like quality","digital, smooth, photorealistic, colored",Woodcut/linocut printmaking. Combos: ERA_Victorian; PALETTE_Monochrome_Noir; REGIONAL_Ukiyo_E. Historic art medium.,STYLE
THEME_Action_Thriller,"(action thriller:1.2), high stakes action, chase scene energy, explosive moment, combat readiness, thriller tension, action movie feel","slow, peaceful, quiet, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Action thriller theme. Combos: CHARACTER_Action_Shot; EFFECTS_Motion_Blur; MOOD_Fierce.,THEME
THEME_Comedy_Light,"(comedy aesthetic:1.2), lighthearted, playful scene, comedic timing, funny moment, whimsical, gag scene, slice of life comedy","dark, grim, horror, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Light comedy theme. Combos: MOOD_Playful; EXPRESSION_Laughing; STYLE_Chibi.,THEME
THEME_Fairytale,"(fairytale aesthetic:1.2), storybook world, fairy tale setting, magical kingdom, enchanted story, once upon a time, fantasy children story","dark, horror, realistic, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Fairytale aesthetic theme. Combos: STYLE_Storybook; ARCHETYPE_Princess; SCENE_Enchanted_Grove.,THEME
THEME_Fantasy_Adventure,"(high fantasy adventure:1.2), heroic quest, fantasy world, epic journey, hero party, adventure setting, dungeon delving, fantasy campaign","modern, sci-fi, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Classic high fantasy adventure theme. Combos: SCENE_Dragon_Lair; ARCHETYPE_Male_Warrior.,THEME
THEME_Fantasy_Cozy,"(cozy fantasy:1.2), warm hearth magic, cottage witch, gentle magic, cozy magical world, comfortable magic, soft fantasy, cottagecore magic","dangerous, dark, grim, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Cozy gentle fantasy theme. Combos: SCENE_Tavern_Inn; OUTFIT_Cottagecore; MOOD_Serene.,THEME
THEME_Fantasy_Dark,"(dark fantasy:1.2), grimdark, morally grey, brutal fantasy world, dark medieval, blood and iron, grim realism in fantasy setting","cheerful, bright, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Dark/grimdark fantasy theme. Combos: ARCHETYPE_Cursed_Knight; STYLE_Dark_Fantasy_Anime.,THEME
THEME_Fantasy_Mythology,"(mythology:1.2), mythological setting, ancient gods, hero of legend, mythological creature, epic myth, Greek Norse or Eastern mythology","modern, contemporary, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Mythology theme. Combos: SCENE_Ancient_Greece_Agora; SCENE_Ancient_Egypt_Temple; RACE_Angel.,THEME
THEME_Historical_Ancient,"(ancient history:1.2), classical antiquity, ancient civilization, pre-medieval, historical accuracy, ancient world, historical setting","modern, contemporary, fantasy magic, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Ancient history theme. Combos: SCENE_Ancient_Rome_Forum; SCENE_Ancient_Egypt_Temple.,THEME
THEME_Historical_War,"(historical warfare:1.2), military history, battlefield, war setting, soldiers in period uniform, historical conflict, war atmosphere","peaceful, civilian, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Historical war theme. Combos: SCENE_WW2_Trench; SCENE_Battlefield_Ancient; ARCHETYPE_Soldier_Modern.,THEME
THEME_Horror_Cosmic,"(cosmic horror:1.2), Lovecraftian dread, eldritch entity, incomprehensible scale, void of space, ancient god, stars that are wrong","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Cosmic/Lovecraftian horror theme. Combos: STYLE_Cosmic_Horror_Art; ATMOSPHERE_Eclipse; SCENE_Frozen_Arctic_Ruins.,THEME
THEME_Horror_Psychological,"(psychological horror:1.2), mental dread, surreal threat, reality bending, paranoia, unreliable perception, mind horror, inner fear","physical, literal, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Psychological horror theme. Combos: SCENE_Mirror_Room; STYLE_Body_Horror; MOOD_Mysterious.,THEME
THEME_Horror_Slasher,"(slasher horror:1.2), masked killer aesthetic, stalker threat, final girl situation, horror movie tropes, knife in shadow, monster hunter","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Slasher film theme. Combos: SCENE_Dark_Basement_Damp; LIGHTING_Dim_Dark; STYLE_80s_VHS.,THEME
THEME_Horror_Supernatural,"(supernatural horror:1.2), ghost, haunting, paranormal activity, spirit manifestation, supernatural dread, otherworldly terror, haunted atmosphere","scientific, mundane, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Supernatural horror theme. Combos: SCENE_Haunted_Mansion; LIGHTING_Night_Moonlit; RACE_Undead.,THEME
THEME_Horror_Survival,"(survival horror:1.2), desperate survival, monster threat, limited resources, dark tension, horror game aesthetic, hiding from danger","cheerful, safe, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Survival horror theme. Combos: SCENE_Abandoned_Hospital; LIGHTING_Emergency_Lights; MOOD_Focused.,THEME
THEME_Mystery_Noir,"(mystery noir theme:1.2), detective investigation, crime scene, shadowy intrigue, whodunit, hidden clues, noir atmosphere, secrets","cheerful, bright, obvious, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Mystery/noir genre theme. Combos: STYLE_Film_Noir_Classic; ARCHETYPE_Male_Detective; PALETTE_Monochrome_Noir.,THEME
THEME_Romance_Drama,"(romance drama:1.2), emotional connection, two people moment, tender encounter, romantic tension, dramatic love, emotional peak, romantic scene","action, violent, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Romance drama theme. Combos: MOOD_Dreamy; LIGHTING_Soft_Warm; SCENE_Ballroom.,THEME
THEME_SciFi_Cyberpunk,"(cyberpunk theme:1.2), corporate dystopia, high tech low life, netrunner culture, implants, neon mega city, digital underground","fantasy, medieval, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Cyberpunk theme. Combos: SCENE_Neon_Megacity_Street; ARCHETYPE_Hacker_Netrunner; OUTFIT_Cyberpunk.,THEME
THEME_SciFi_Post_Apocalyptic,"(post-apocalyptic:1.2), end of civilization, wasteland survivor, collapsed society, after the fall, ruins of the old world, survivor culture","thriving, prosperous, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Post-apocalyptic theme. Combos: SCENE_Post_Nuclear_Wasteland; PALETTE_Muted_Desaturated.,THEME
